Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-5.7,0.000,0.000
2,-5.6,4.824,6.616
3,-5.6,12.211,13.918
4,-5.4,10.815,12.293
5,-5.3,3.528,7.231
6,-5.3,11.204,13.710
7,-5.3,10.779,12.397
8,-5.3,12.796,15.096
9,-5.2,2.284,3.235
