Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-5.9,0.000,0.000
2,-5.9,12.551,13.484
3,-5.7,12.581,13.709
4,-5.7,7.092,9.143
5,-5.4,8.469,9.909
6,-5.3,10.493,12.170
7,-5.3,8.435,9.891
8,-5.2,11.673,12.866
9,-5.2,8.650,10.246
