Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-6.6,0.000,0.000
2,-6.6,2.737,4.261
3,-6.5,2.211,4.014
4,-6.5,18.401,22.617
5,-6.5,7.748,12.871
6,-6.4,4.040,10.119
7,-6.4,2.577,4.092
8,-6.3,18.117,21.927
9,-6.2,3.881,10.345
