Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-5.5,0.000,0.000
2,-5.5,2.498,4.357
3,-5.4,2.175,3.235
4,-5.3,1.237,2.260
5,-5.2,2.587,6.602
6,-5.2,2.064,6.381
7,-5.2,2.269,6.078
8,-5.1,3.070,5.291
9,-5.1,2.157,5.698
