Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-6.2,0.000,0.000
2,-6.0,1.996,2.779
3,-5.8,3.737,5.563
4,-5.8,2.121,2.555
5,-5.8,5.121,7.790
6,-5.7,2.028,2.379
7,-5.6,1.527,2.513
8,-5.6,4.630,8.310
9,-5.3,5.846,7.793
