Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-5.8,0.000,0.000
2,-5.5,2.150,6.021
3,-5.3,10.491,12.639
4,-5.2,9.751,11.716
5,-5.2,4.397,6.640
6,-5.0,3.140,4.466
7,-5.0,5.583,7.259
8,-5.0,4.598,6.389
9,-5.0,5.238,7.774
