Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-6.1,0.000,0.000
2,-6.1,2.443,2.998
3,-6.0,2.831,4.088
4,-6.0,2.456,7.261
5,-5.9,1.308,6.880
6,-5.8,2.205,2.551
7,-5.8,1.866,2.363
8,-5.8,2.092,2.884
9,-5.8,2.212,7.133
