Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-6.1,0.000,0.000
2,-6.1,4.606,7.678
3,-6.1,1.792,2.353
4,-6.0,8.146,10.172
5,-5.9,6.829,8.237
6,-5.9,5.082,7.608
7,-5.9,3.701,5.669
8,-5.8,3.911,7.200
9,-5.8,3.873,8.106
