Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-7.0,0.000,0.000
2,-7.0,6.403,10.159
3,-6.9,10.529,14.951
4,-6.7,9.912,14.086
5,-6.6,9.563,13.404
6,-6.5,10.472,14.634
7,-6.5,7.626,10.778
8,-6.4,8.143,12.544
9,-6.4,7.745,12.321
