Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-6.5,0.000,0.000
2,-6.5,2.785,8.180
3,-6.3,2.316,3.693
4,-6.3,5.800,8.729
5,-6.2,2.231,3.365
6,-6.1,5.209,6.850
7,-6.0,5.977,7.664
8,-5.9,4.420,7.858
9,-5.9,3.122,4.409
