Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-5.3,0.000,0.000
2,-5.0,21.782,24.181
3,-5.0,13.243,15.052
4,-4.9,21.929,23.742
5,-4.9,20.839,23.066
6,-4.8,12.823,15.142
7,-4.8,21.901,23.620
8,-4.8,22.521,24.379
9,-4.8,12.606,14.474
