Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-6.6,0.000,0.000
2,-6.4,2.056,3.053
3,-6.3,2.678,6.338
4,-6.0,1.474,2.009
5,-6.0,2.405,8.307
6,-6.0,16.127,21.002
7,-6.0,3.270,8.276
8,-5.9,16.134,21.321
9,-5.8,3.159,8.262
