Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-4.8,0.000,0.000
2,-4.7,9.127,10.554
3,-4.7,2.831,5.976
4,-4.7,8.573,8.934
5,-4.6,19.685,20.078
6,-4.6,10.460,11.156
7,-4.6,19.526,19.937
8,-4.5,2.410,5.836
9,-4.5,10.261,10.718
