Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-6.6,0.000,0.000
2,-6.3,2.626,3.725
3,-6.2,1.603,1.953
4,-6.2,7.603,10.331
5,-6.2,3.082,7.869
6,-6.2,7.721,11.022
7,-6.1,3.834,8.053
8,-6.1,7.323,11.000
9,-6.1,6.295,8.668
