Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-6.6,0.000,0.000
2,-6.4,12.574,14.958
3,-6.2,11.937,14.358
4,-6.2,7.555,10.999
5,-6.1,3.793,6.122
6,-6.1,3.569,6.612
7,-6.0,8.219,10.831
8,-5.9,6.699,9.866
9,-5.9,19.612,21.961
