Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-6.7,0.000,0.000
2,-6.7,2.353,2.942
3,-6.6,6.372,9.775
4,-6.5,1.925,2.350
5,-6.5,2.766,3.979
6,-6.4,1.679,1.811
7,-6.4,3.464,4.581
8,-6.3,3.051,4.001
9,-6.3,3.189,4.399
