Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-6.8,0.000,0.000
2,-6.7,2.709,4.481
3,-6.4,13.101,15.483
4,-6.4,2.621,5.104
5,-6.3,12.719,16.339
6,-6.3,8.402,12.099
7,-6.2,11.736,14.617
8,-6.2,5.912,8.564
9,-6.1,9.051,13.155
